  -114.1700      -50.16000       10.00000    
  -107.4500      -36.62000       10.00000    
  -82.65000       5.010000       10.00000    
  -173.3400      -20.77000       38.00000    
  -92.72000       14.18000       6.000000    
  -22.10000      -58.23000       8.000000    
  -21.88000      -58.12000       10.00000    
  -60.44000       10.28000       33.00000    
  -178.5100      -31.13000       89.00000    
  -129.3600       44.37000       10.00000    
  -129.4200       44.37000       10.00000    
  -18.29000     -0.2500000       17.00000    
  -117.7600       33.95000       14.00000    
  -118.7800      -54.73000       10.00000    
  -27.81000      -59.64000       136.0000    
  -111.0000       26.64000       10.00000    
  -109.5200      -9.140000       10.00000    
   153.7700      -60.65000       10.00000    
   153.8300      -60.69000       10.00000    
  -21.84000      -1.020000       13.00000    
  -111.2800      -13.38000       10.00000    
  -82.73000       7.290000       6.000000    
  -4.450000      -52.87000       10.00000    
  -13.45000      -8.200000       10.00000    
  -112.8400      -28.55000       9.000000    
   176.8500      -39.72000       31.00000    
  -17.36000     -0.2500000       12.00000    
  -67.74000      -61.23000       10.00000    
  -38.70000       8.090000       9.000000    
  -75.52000       4.790000       132.0000    
  -29.00000      0.9000000       10.00000    
  -106.0000      -4.550000       11.00000    
  -105.5000       17.61000       12.00000    
  -177.6800      -29.76000       36.00000    
  -36.88000       7.560000       10.00000    
  -25.90000      -59.34000       35.00000    
  -177.1800      -30.18000       10.00000    
  -64.83000       19.16000       23.00000    
  -176.9000      -29.82000       35.00000    
  -92.36000       14.42000       24.00000    
  -173.8200      -21.86000       29.00000    
  -173.7000      -21.97000       35.00000    
  -108.3900      -8.900000       10.00000    
  -108.2500      -9.020000       10.00000    
  -27.23000      -55.96000       87.00000    
   8.730000      -53.79000       12.00000    
  -88.75000       13.05000       48.00000    
  -82.97000       8.270000       32.00000    
  -129.5600      -55.03000       10.00000    
  -13.93000      -1.230000       10.00000    
  -177.8800      -30.24000       35.00000    
  -126.9800       40.35000       10.00000    
  -44.83000       13.35000       10.00000    
  -44.80000       13.41000       10.00000    
  -176.9200      -31.23000       18.00000    
  -18.76000      -60.08000       10.00000    
  -27.29000       47.01000       5.000000    
  -13.34000      -31.19000       4.000000    
  -128.6200       49.13000       10.00000    
  -107.6500      -34.84000       10.00000    
  -27.12000      0.7900000       10.00000    
  -108.7600       23.81000       10.00000    
  -84.20000       10.16000       14.00000    
  -92.74000       15.74000       169.0000    
  -177.9500      -30.20000       33.00000    
  -176.7000      -28.25000       10.00000    
  -178.1100      -31.23000       23.00000    
   20.91000      -52.97000       10.00000    
   154.7500      -61.71000       10.00000    
  -176.3300      -27.42000       25.00000    
  -24.80000      -60.52000       15.00000    
  -83.22000       8.500000       14.00000    
  -83.21000       8.490000       17.00000    
  -23.81000      -60.86000       10.00000    
  -82.77000       5.690000       9.000000    
  -95.12000       2.430000       10.00000    
  -129.7000      -55.14000       10.00000    
  -174.6600      -23.04000       31.00000    
   155.1200      -62.60000       10.00000    
  -174.6600      -22.52000       35.00000    
  -27.73000      -55.98000       87.00000    
  -174.9400      -22.38000       35.00000    
  -6.260000      -58.10000       10.00000    
  -26.86000      -60.20000       20.00000    
  -177.4400      -28.91000       65.00000    
  -178.5800      -30.30000       131.0000    
  -99.45000       17.03000       35.00000    
  -35.03000       52.67000       10.00000    
  -91.14000       14.55000       108.0000    
  -67.01000       10.20000       6.000000    
  -85.17000       1.390000       6.000000    
  -178.8300      -31.55000       43.00000    
  -90.74000       13.88000       69.00000    
  -98.46000       18.11000       62.00000    
  -177.6800      -31.48000       4.000000    
  -103.9700      -4.050000       6.000000    
   165.0600      -62.32000       10.00000    
  -86.22000       16.73000       19.00000    
  -106.5300       18.37000       11.00000    
  -26.11000      -60.42000       10.00000    
  -109.1700       19.55000       6.000000    
   35.14000      -45.83000       16.00000    
  -104.4000      -35.42000       15.00000    
  -46.10000       23.86000       14.00000    
  -126.6600      -55.06000       10.00000    
   5.870000      -54.37000       10.00000    
  -15.94000      -33.20000       13.00000    
  -109.7500       25.13000       10.00000    
  -78.97000       9.590000       38.00000    
  -86.50000       11.38000       76.00000    
  -102.6900      -36.00000       12.00000    
   166.5600      -45.76000       12.00000    
   165.9400      -46.04000       12.00000    
   166.1300      -46.20000       30.00000    
  -177.6900      -29.77000       35.00000    
  -143.1800      -56.50000       10.00000    
  -124.3000      -56.23000       10.00000    
  -113.0000       28.90000       10.00000    
  -112.9000       29.04000       10.00000    
  -113.7300       29.31000       10.00000    
   166.3600      -45.55000       10.00000    
  -113.7900       29.61000       10.00000    
  -25.25000      -57.66000       28.00000    
  -85.63000       7.950000       10.00000    
  -178.9600      -29.36000       275.0000    
  -111.8200      -29.93000       10.00000    
  -67.92000       10.71000       10.00000    
  -112.2700      -29.14000       10.00000    
  -108.4800       19.27000       10.00000    
   159.9100      -52.96000       10.00000    
  -107.3400       18.82000       10.00000    
  -104.9100      -4.530000       10.00000    
  -107.5300       18.80000       10.00000    
  -103.8200       3.270000       10.00000    
