  -8413.444      -6018.736       36.00000    
   3518.043       3538.457       10.00000    
   2353.458      -4200.881       35.00000    
  -8347.643      -5997.577       10.00000    
   253.9665       5076.208       23.00000    
  -8391.998      -5933.512       35.00000    
  -2975.737       4400.078       24.00000    
  -9336.744      -4761.432       29.00000    
  -9318.566      -4759.880       35.00000    
  -4577.882       1347.415       10.00000    
  -4559.968       1337.572       10.00000    
   2488.316      -3819.144       87.00000    
   4429.261      -5083.709       12.00000    
  -2552.619       4283.793       48.00000    
  -1869.177       3798.055       32.00000    
  -3753.272      -4541.627       10.00000    
   6033.248       1878.407       10.00000    
  -8350.372      -6083.892       35.00000    
  -6392.322       7261.164       10.00000    
   2601.944       4313.552       10.00000    
   2605.473       4320.081       10.00000    
  -8199.454      -6058.261       18.00000    
   2656.640      -4479.997       10.00000    
   4002.508       8164.677       5.000000    
   4918.811      -1693.752       4.000000    
  -5988.602       8483.280       10.00000    
  -3637.044      -1587.786       10.00000    
   4583.978       2536.184       10.00000    
  -4841.562       5290.273       10.00000    
  -2016.530       4000.372       14.00000    
  -3019.168       4547.664       169.0000    
  -8356.930      -6088.581       33.00000    
  -8600.767      -5766.999       10.00000    
  -8216.221      -6194.457       23.00000    
   4905.068      -5743.016       10.00000    
  -3013.144      -9030.443       10.00000    
  -8703.729      -5644.726       25.00000    
   2332.394      -4349.140       15.00000    
  -1898.889       3821.801       14.00000    
  -1897.698       3820.761       17.00000    
   2358.074      -4409.806       10.00000    
  -1839.245       3509.432       9.000000    
  -3253.969       2979.111       10.00000    
  -3749.652      -4557.727       10.00000    
  -9221.923      -4993.631       31.00000    
  -2922.346      -8964.896       10.00000    
  -9286.977      -4935.734       35.00000    
   2458.387      -3807.590       87.00000    
  -9314.573      -4953.435       35.00000    
   3390.630      -4740.306       10.00000    
   2249.682      -4262.843       20.00000    
  -8525.766      -5914.640       65.00000    
  -8351.743      -6170.763       131.0000    
  -3802.063       4610.477       35.00000    
   3013.648       8833.704       10.00000    
  -2832.718       4429.202       108.0000    
  -1.172585       4080.854       6.000000    
  -2099.917       3001.106       6.000000    
  -8179.729      -6303.917       43.00000    
  -2786.014       4356.897       69.00000    
  -3683.070       4751.417       62.00000    
  -8175.911      -6165.885       4.000000    
  -4184.434       2039.525       6.000000    
  -3372.582      -8468.856       10.00000    
  -2253.845       4726.364       19.00000    
  -4624.353       4659.601       11.00000    
   2273.590      -4304.479       10.00000    
  -4925.889       4758.316       6.000000    
   6102.273      -6336.002       16.00000    
  -3335.609      -1548.703       15.00000    
   2425.113       5524.569       14.00000    
  -3613.613      -4419.708       10.00000    
   4258.677      -4978.772       10.00000    
   4591.642      -1801.643       13.00000    
  -4939.794       5439.318       10.00000    
  -1403.067       3975.831       38.00000    
  -2287.612       4116.863       76.00000    
  -3166.633      -1562.216       12.00000    
  -5807.562      -8547.545       12.00000    
  -5739.532      -8608.737       12.00000    
  -5723.435      -8591.939       30.00000    
  -8412.229      -6020.785       35.00000    
  -4146.900      -5319.000       10.00000    
  -3399.154      -4432.370       10.00000    
  -5250.484       5868.316       10.00000    
  -5236.351       5887.324       10.00000    
  -5325.159       5911.171       10.00000    
  -5831.076      -8564.686       10.00000    
  -5325.702       5948.636       10.00000    
   2494.655      -4048.248       28.00000    
  -2179.351       3737.111       10.00000    
  -8487.723      -6134.463       275.0000    
  -4216.377      -1188.766       10.00000    
  -107.9460       4137.350       10.00000    
  -4291.520      -1117.011       10.00000    
  -4847.157       4735.943       10.00000    
  -4436.603      -9056.371       10.00000    
  -4716.689       4700.562       10.00000    
  -4281.495       1959.041       10.00000    
  -4738.943       4694.854       10.00000    
  -4262.556       2904.204       10.00000    
